"(1)",(2),(3),(4),(5),(6),(7),(8)
1.,cereal,116.10,131.05,139.83,151.79,160.39,170.49
2.,gram,0.97,1.14,1.56,2.23,2.36,2.81
3.,cereal substitutes,0.17,0.45,0.66,0.85,1.33,1.34
4.,pulses and pulse products,28.16,34.00,38.61,41.80,45.80,50.04
5.,milk and milk products,39.53,63.01,88.65,108.62,134.41,155.55
6.,sugar,14.34,18.17,21.13,22.76,25.80,27.47
7.,salt,1.91,2.16,2.31,2.51,2.64,2.73
8.,edible oil,34.12,40.94,46.30,51.50,57.34,62.88
9.,"egg, fish & meat",21.24,29.85,40.52,48.29,54.64,61.78
10.,vegetables,41.63,48.55,56.19,63.32,68.12,77.26
11.,fruits (fresh),5.64,8.71,13.06,19.42,24.82,30.15
12.,fruits (dry),1.48,2.82,4.51,5.58,6.94,8.66
13.,spices,18.67,22.63,27.02,30.24,33.01,36.29
14.,"beverages, refreshments, etc.",35.89,47.27,58.55,73.46,86.63,102.25
15.,food: total (1-14),359.85,450.73,538.90,622.38,704.24,789.69
16,"pan, tobacco & intoxicants",13.78,18.37,19.65,24.78,30.44,29.06
17.,fuel and light,83.09,99.00,114.25,127.98,141.53,156.83
18.,clothing & bedding,48.39,60.16,70.71,85.37,98.03,111.85
19.,footwear,7.87,10.29,12.24,15.05,17.81,20.77
20.,education,17.45,25.11,39.00,53.18,75.63,98.62
21.,medical (institutional),3.20,8.22,8.52,14.58,16.70,21.40
22.,medical (non-institutional),21.17,27.56,35.96,45.40,59.82,70.97
23.,entertainment,5.86,10.66,15.15,21.36,24.98,32.64
24.,minor durable-type goods,1.03,2.03,1.93,3.32,3.95,4.27
25.,toilet articles,18.46,23.70,28.81,34.63,40.37,47.26
26.,other household consumables,14.57,18.83,24.18,29.35,33.93,40.34
27.,consum. services excl. conveyance,23.52,31.29,42.05,54.92,64.35,81.96
28.,conveyance,12.01,20.05,33.01,49.10,70.32,95.19
29.,rent,7.56,12.86,19.81,35.74,50.84,68.06
30.,taxes & cesses,3.17,5.00,6.71,8.35,11.34,14.34
31.,durable goods,10.58,16.50,19.45,26.58,36.39,44.34
32.,non-food: total (16-31),291.71,389.64,491.44,629.69,776.42,937.91
33.,total expenditure (15+32),651.56,840.37,1030.33,1252.06,1480.66,1727.60
34.,cooked meals recd. free in workpl.*,0.55,0.34,0.95,1.64,1.57,2.59
35.,cooked meals recd. as assistance *,10.91,12.92,10.96,11.70,11.43,8.66
36.,clothing & footwear (2nd hand) **,0.84,1.24,0.70,0.50,0.55,0.47
37.,"books, journals, etc. (2nd hand) @",0.44,0.49,0.34,0.51,0.43,0.39
38.,durables (2nd hand) $,0.25,0.45,0.24,0.85,0.57,1.83
