"(1)",(2),(3),(4),(5),(6),(7),(8)
1.,cereal,100.44,117.49,131.58,138.41,145.54,149.90
2.,gram,0.71,0.68,1.05,1.17,1.53,1.91
3.,cereal substitutes,0.21,0.10,0.15,0.23,0.44,0.55
4.,pulses and pulse products,22.09,26.26,28.82,32.33,34.77,37.61
5.,milk and milk products,15.92,31.47,42.31,54.77,72.95,90.96
6.,sugar,9.81,12.36,14.48,16.86,19.24,21.43
7.,salt,1.78,1.89,2.09,2.18,2.24,2.37
8.,edible oil,25.20,30.29,35.53,39.76,43.21,45.73
9.,"egg, fish & meat",12.28,19.40,24.04,30.01,33.57,37.23
10.,vegetables,35.45,42.36,47.33,52.10,54.93,59.07
11.,fruits (fresh),3.15,4.14,6.13,8.17,10.01,12.16
12.,fruits (dry),0.49,0.70,1.37,1.99,3.12,3.59
13.,spices,14.11,17.08,19.10,21.92,23.68,26.09
14.,"beverages, refreshments, etc.",30.54,36.98,41.61,48.95,55.98,62.13
15.,food: total (1-14),272.17,341.19,395.61,448.87,501.23,550.72
16,"pan, tobacco & intoxicants",11.54,16.05,16.11,19.30,22.38,23.59
17.,fuel and light,66.34,76.86,84.25,92.60,99.49,108.76
18.,clothing & bedding,36.79,46.37,54.65,62.37,68.61,75.66
19.,footwear,5.39,7.21,7.95,9.57,10.85,12.27
20.,education,7.08,10.16,15.24,16.97,22.15,25.78
21.,medical (institutional),1.57,2.26,5.05,6.78,8.00,10.50
22.,medical (non-institutional),14.45,19.86,25.81,32.14,35.41,43.71
23.,entertainment,1.72,2.90,3.98,5.44,7.17,9.04
24.,minor durable-type goods,1.75,1.86,2.02,2.79,3.17,3.28
25.,toilet articles,13.05,15.66,18.04,20.98,23.70,25.81
26.,other household consumables,10.41,12.95,14.86,17.97,20.31,22.60
27.,consum. services excl. conveyance,15.55,21.02,26.00,34.06,37.75,44.08
28.,conveyance,8.14,11.04,13.24,19.50,24.92,31.83
29.,rent,0.05,0.12,0.25,0.34,0.67,1.18
30.,taxes & cesses,0.28,0.50,0.71,1.35,1.76,2.14
31.,durable goods,9.75,11.58,15.79,18.20,21.43,25.40
32.,non-food: total (16-31),203.85,256.40,303.95,360.36,407.76,465.62
33.,total expenditure (15+32),476.01,597.60,699.56,809.24,908.98,1016.33
34.,cooked meals recd. free in workpl.*,0.50,0.75,0.74,0.35,0.69,1.15
35.,cooked meals recd. as assistance *,16.61,17.81,16.90,19.88,20.51,19.64
36.,clothing & footwear (2nd hand) **,0.37,0.44,0.46,0.68,0.47,0.47
37.,"books, journals, etc. (2nd hand) @",0.34,0.10,0.13,0.37,0.16,0.11
38.,durables (2nd hand) $,0.28,0.27,0.35,0.47,0.71,0.77
