"(1)",(2),(3),(4),(5),(6),(7),(8)
1.,cereal,171.65,229.77,149.64,191.96,206.87,192.27
2.,gram,6.83,0.19,1.53,3.48,0.88,2.32
3.,cereal substitutes,0.24,0.22,0.30,0.00,0.03,0.06
4.,pulses and pulse products,52.37,31.78,48.14,55.16,35.66,69.88
5.,milk and milk products,146.67,61.87,192.29,245.24,84.39,147.83
6.,sugar,15.43,10.27,29.36,30.74,21.10,13.98
7.,salt,2.79,4.15,2.42,2.65,3.21,3.46
8.,edible oil,49.35,64.75,61.93,69.17,77.15,125.21
9.,"egg, fish & meat",126.76,279.97,45.41,59.79,227.27,227.85
10.,vegetables,108.77,182.39,107.32,126.73,134.16,276.02
11.,fruits (fresh),81.63,43.63,46.55,64.28,58.15,129.22
12.,fruits (dry),8.37,2.41,16.48,19.04,6.09,14.07
13.,spices,82.58,47.91,49.73,53.31,51.36,104.49
14.,"beverages, refreshments, etc.",265.87,126.03,151.29,162.30,239.87,366.66
15.,food: total (1-14),1119.31,1085.35,902.40,1083.86,1146.20,1673.31
16,"pan, tobacco & intoxicants",40.14,66.90,31.35,53.44,42.47,128.61
17.,fuel and light,141.16,161.50,159.15,140.50,195.18,193.75
18.,clothing & bedding,115.93,114.06,120.38,147.51,145.75,268.35
19.,footwear,18.53,16.20,22.24,29.60,20.62,36.31
20.,education,171.44,153.95,158.78,156.89,175.44,200.28
21.,medical (institutional),58.14,30.31,37.65,19.07,56.58,89.22
22.,medical (non-institutional),90.85,102.84,89.09,64.83,136.00,90.03
23.,entertainment,41.80,28.19,26.02,39.16,33.93,61.39
24.,minor durable-type goods,6.58,1.12,4.48,7.70,9.03,26.22
25.,toilet articles,55.64,33.40,39.56,44.62,53.16,112.28
26.,other household consumables,53.81,23.72,34.27,39.97,42.52,85.77
27.,consum. services excl. conveyance,138.63,96.04,94.59,115.06,161.43,229.81
28.,conveyance,182.88,101.89,124.03,131.09,121.63,540.66
29.,rent,237.65,81.79,96.01,134.37,90.70,410.32
30.,taxes & cesses,16.23,6.09,10.10,15.93,9.67,4.50
31.,durable goods,133.48,41.10,101.14,115.40,150.73,491.18
32.,non-food: total (16-31),1502.88,1059.10,1148.83,1255.15,1444.84,2968.68
33.,total expenditure (15+32),2622.18,2144.45,2051.22,2338.99,2591.04,4641.92
34.,cooked meals recd. free in workpl.*,13.15,0.07,1.33,3.24,4.98,9.35
35.,cooked meals recd. as assistance *,11.97,17.82,3.90,7.89,5.86,13.93
36.,clothing & footwear (2nd hand) **,0.06,0.13,0.32,1.55,0.36,0.00
37.,"books, journals, etc. (2nd hand) @",0.64,0.61,0.53,0.50,0.52,0.18
38.,durables (2nd hand) $,4.10,0.03,2.09,6.08,1.33,3.12
