"(1)",(2),(3),(4),(5),(6),(7),(8)
1.,cereal,102.96,121.05,132.90,139.62,145.57,148.46
2.,gram,0.49,0.81,0.97,1.15,1.58,1.59
3.,cereal substitutes,0.13,0.10,0.19,0.27,0.81,0.56
4.,pulses and pulse products,21.62,25.68,28.96,32.09,34.32,36.55
5.,milk and milk products,17.64,31.72,48.52,57.97,75.47,90.94
6.,sugar,9.88,13.06,15.12,17.56,18.88,21.58
7.,salt,1.75,1.95,2.07,2.13,2.25,2.32
8.,edible oil,26.45,33.11,38.16,42.48,46.81,50.91
9.,"egg, fish & meat",13.87,21.94,30.24,41.80,49.46,54.83
10.,vegetables,52.32,63.77,71.11,78.62,82.54,88.49
11.,fruits (fresh),3.99,6.02,9.90,13.85,17.29,21.61
12.,fruits (dry),0.59,1.34,1.90,2.67,4.33,6.03
13.,spices,24.23,28.26,32.44,37.20,40.85,44.77
14.,"beverages, refreshments, etc.",39.91,51.72,59.88,67.84,78.90,90.46
15.,food: total (1-14),315.84,400.51,472.35,535.26,599.07,659.10
16,"pan, tobacco & intoxicants",15.27,20.42,23.46,26.76,33.44,35.45
17.,fuel and light,64.53,75.61,83.19,92.40,96.57,103.74
18.,clothing & bedding,38.44,47.97,53.99,60.98,66.81,74.58
19.,footwear,5.46,6.87,8.10,9.49,11.02,12.44
20.,education,7.54,10.88,14.88,19.66,22.45,28.35
21.,medical (institutional),2.47,3.75,4.60,8.87,10.67,12.07
22.,medical (non-institutional),13.65,21.28,26.70,33.85,36.78,43.68
23.,entertainment,1.67,2.76,4.11,5.28,7.62,9.60
24.,minor durable-type goods,1.07,1.74,2.14,2.36,3.06,3.36
25.,toilet articles,12.77,15.64,17.95,20.86,22.98,25.81
26.,other household consumables,10.20,12.53,14.86,17.47,19.22,22.46
27.,consum. services excl. conveyance,15.35,20.93,26.70,32.98,38.33,43.72
28.,conveyance,8.01,11.20,15.15,19.33,25.45,33.13
29.,rent,0.11,0.37,0.28,0.45,0.83,0.67
30.,taxes & cesses,0.38,0.46,0.82,1.12,1.80,2.35
31.,durable goods,8.68,12.92,13.97,17.45,21.70,25.46
32.,non-food: total (16-31),205.59,265.33,310.89,369.31,418.73,476.87
33.,total expenditure (15+32),521.44,665.84,783.24,904.57,1017.80,1135.97
34.,cooked meals recd. free in workpl.*,0.23,0.30,0.83,0.58,0.68,1.32
35.,cooked meals recd. as assistance *,17.12,19.56,20.85,20.80,24.33,22.80
36.,clothing & footwear (2nd hand) **,0.45,0.33,0.40,0.40,0.56,0.58
37.,"books, journals, etc. (2nd hand) @",0.12,0.15,0.28,0.26,0.27,0.35
38.,durables (2nd hand) $,0.12,0.16,0.22,0.83,0.31,0.37
