"(1)",(2),(3),(4),(5),(6),(7),(8)
1.,cereal,118.42,128.32,140.64,151.48,159.31,166.11
2.,gram,0.98,1.24,1.64,2.17,2.28,2.85
3.,cereal substitutes,0.22,0.27,0.60,0.74,1.15,1.29
4.,pulses and pulse products,28.29,33.18,37.89,40.60,45.46,48.27
5.,milk and milk products,37.96,61.83,84.46,111.41,136.71,159.55
6.,sugar,14.53,18.00,20.34,22.72,25.59,26.93
7.,salt,2.01,2.15,2.29,2.50,2.67,2.74
8.,edible oil,34.76,44.91,50.67,56.57,62.86,67.41
9.,"egg, fish & meat",24.05,40.10,52.84,66.48,80.74,83.70
10.,vegetables,62.07,73.75,81.78,93.54,103.41,113.09
11.,fruits (fresh),8.94,14.60,20.51,29.40,40.16,46.67
12.,fruits (dry),2.02,3.45,5.40,7.72,11.34,13.06
13.,spices,31.28,40.15,45.40,52.59,58.88,61.72
14.,"beverages, refreshments, etc.",49.20,70.45,83.70,103.15,124.89,154.94
15.,food: total (1-14),414.73,532.40,628.17,741.07,855.47,948.34
16,"pan, tobacco & intoxicants",17.36,22.78,27.36,31.31,36.75,34.69
17.,fuel and light,80.17,95.45,108.24,122.85,140.46,153.10
18.,clothing & bedding,47.93,56.99,69.60,84.94,97.04,113.17
19.,footwear,7.69,9.98,11.80,15.17,17.51,20.63
20.,education,16.32,25.26,37.59,53.92,72.01,100.84
21.,medical (institutional),2.47,5.52,10.45,13.46,18.15,22.11
22.,medical (non-institutional),18.69,27.57,36.45,45.52,55.49,64.70
23.,entertainment,6.18,10.47,15.60,20.46,25.55,30.61
24.,minor durable-type goods,1.10,1.44,1.95,2.94,3.75,4.51
25.,toilet articles,18.66,22.92,28.05,33.72,40.16,45.43
26.,other household consumables,14.43,17.74,22.69,27.57,33.28,39.52
27.,consum. services excl. conveyance,23.34,31.37,39.31,51.02,64.13,79.38
28.,conveyance,11.07,17.51,31.27,50.43,71.30,97.96
29.,rent,7.30,12.03,24.03,33.67,50.31,73.26
30.,taxes & cesses,3.26,4.53,6.43,8.78,12.06,13.77
31.,durable goods,9.80,14.96,19.11,25.88,31.44,45.64
32.,non-food: total (16-31),285.77,376.52,489.92,621.64,769.40,939.32
33.,total expenditure (15+32),700.50,908.92,1118.09,1362.69,1624.86,1887.65
34.,cooked meals recd. free in workpl.*,0.17,0.91,0.97,1.29,0.88,2.02
35.,cooked meals recd. as assistance *,13.98,13.42,12.71,11.73,11.40,11.12
36.,clothing & footwear (2nd hand) **,0.60,0.72,0.72,0.56,0.67,0.34
37.,"books, journals, etc. (2nd hand) @",0.24,0.32,0.47,0.41,0.48,0.49
38.,durables (2nd hand) $,0.35,0.39,0.41,1.39,0.99,1.23
