"(1)",(2),(3),(4),(5),(6),(7),(8)
1.,cereal,171.98,211.11,194.61,168.61,131.05,146.33
2.,gram,1.09,1.29,1.33,2.76,1.38,3.10
3.,cereal substitutes,0.02,1.55,0.00,0.41,0.46,0.00
4.,pulses and pulse products,51.88,27.17,33.62,32.70,32.23,64.06
5.,milk and milk products,98.91,41.10,44.03,92.78,13.84,318.74
6.,sugar,16.90,14.56,12.59,16.41,17.97,33.42
7.,salt,3.04,3.40,2.94,2.69,2.26,2.28
8.,edible oil,57.21,38.43,44.27,49.95,45.06,69.00
9.,"egg, fish & meat",125.05,218.16,156.63,59.42,42.56,40.13
10.,vegetables,102.22,146.80,99.85,98.94,105.79,137.70
11.,fruits (fresh),44.87,41.48,25.10,20.38,17.31,32.82
12.,fruits (dry),13.32,8.01,1.48,2.76,2.36,3.75
13.,spices,71.09,38.81,34.79,39.42,38.00,57.70
14.,"beverages, refreshments, etc.",144.00,135.61,96.28,80.41,91.20,245.31
15.,food: total (1-14),901.58,927.48,747.51,667.64,541.47,1154.32
16,"pan, tobacco & intoxicants",88.98,107.61,54.79,28.44,35.19,41.08
17.,fuel and light,104.78,175.55,102.60,97.44,100.41,187.08
18.,clothing & bedding,101.19,108.83,68.76,73.83,77.47,176.56
19.,footwear,14.50,24.04,10.36,10.34,10.68,34.69
20.,education,59.23,46.21,18.24,29.06,17.59,235.62
21.,medical (institutional),34.24,15.84,3.62,12.01,16.38,76.60
22.,medical (non-institutional),91.17,38.05,25.64,39.83,40.36,72.97
23.,entertainment,27.54,27.99,11.84,7.21,9.88,36.74
24.,minor durable-type goods,4.15,19.55,3.92,6.92,5.86,13.63
25.,toilet articles,45.28,40.40,22.49,21.75,29.15,62.52
26.,other household consumables,40.09,30.01,16.59,19.33,23.74,45.36
27.,consum. services excl. conveyance,69.87,71.29,45.03,52.06,35.72,121.30
28.,conveyance,72.32,55.91,37.84,20.17,30.10,275.42
29.,rent,21.10,17.99,0.73,0.74,1.40,133.12
30.,taxes & cesses,6.38,3.75,0.59,0.01,1.46,36.27
31.,durable goods,71.59,71.25,48.03,39.96,49.86,58.96
32.,non-food: total (16-31),852.40,854.28,471.08,459.10,485.26,1607.93
33.,total expenditure (15+32),1753.96,1781.74,1218.57,1126.75,1026.73,2762.11
34.,cooked meals recd. free in workpl.*,1.91,3.26,1.27,0.45,0.03,0.00
35.,cooked meals recd. as assistance *,26.60,2.27,19.85,20.84,33.47,1.38
36.,clothing & footwear (2nd hand) **,0.12,2.89,0.96,0.49,0.15,0.55
37.,"books, journals, etc. (2nd hand) @",0.17,0.22,0.21,0.47,0.62,1.07
38.,durables (2nd hand) $,5.40,1.19,0.59,0.48,1.54,0.00
