"(1)",(2),(3),(4),(5),(6),(7),(8)
1.,cereal,172.81,125.78,119.76,154.94,185.28,174.13
2.,gram,5.23,2.13,4.52,6.28,3.20,3.26
3.,cereal substitutes,0.00,0.38,0.00,0.00,0.07,0.02
4.,pulses and pulse products,29.53,46.49,38.42,52.77,38.04,25.54
5.,milk and milk products,146.35,195.61,474.57,230.71,189.17,49.37
6.,sugar,29.77,31.88,56.30,29.17,15.46,14.81
7.,salt,2.70,1.44,2.95,1.50,4.44,2.44
8.,edible oil,52.96,88.90,43.25,52.95,79.62,41.82
9.,"egg, fish & meat",264.24,24.18,19.54,50.49,109.58,50.87
10.,vegetables,91.89,116.45,124.70,102.58,110.97,89.33
11.,fruits (fresh),159.48,31.33,60.08,47.60,38.48,11.76
12.,fruits (dry),1.33,7.55,10.55,15.59,5.90,1.32
13.,spices,83.45,57.92,51.51,53.41,64.10,34.51
14.,"beverages, refreshments, etc.",134.68,112.68,127.18,164.33,118.72,87.94
15.,food: total (1-14),1174.42,842.74,1133.34,962.32,963.03,587.12
16,"pan, tobacco & intoxicants",31.49,44.18,39.89,64.43,26.40,32.15
17.,fuel and light,156.57,133.42,155.30,154.67,131.49,92.17
18.,clothing & bedding,132.64,77.69,146.55,135.88,107.75,70.41
19.,footwear,29.16,15.24,32.01,43.36,27.63,11.01
20.,education,33.38,34.09,156.63,90.82,79.15,21.61
21.,medical (institutional),15.53,34.40,34.16,40.30,18.02,7.85
22.,medical (non-institutional),83.63,47.18,79.14,93.37,56.16,31.70
23.,entertainment,51.08,18.51,20.32,23.70,16.58,8.37
24.,minor durable-type goods,24.67,6.97,2.87,4.72,7.12,3.90
25.,toilet articles,73.00,29.84,41.35,39.08,26.47,20.76
26.,other household consumables,36.67,27.53,40.25,36.63,28.72,21.29
27.,consum. services excl. conveyance,135.54,62.87,78.46,92.59,65.30,39.42
28.,conveyance,228.80,78.20,116.46,113.46,91.60,29.29
29.,rent,65.28,6.10,11.89,23.39,3.71,2.28
30.,taxes & cesses,36.57,5.47,2.36,3.72,3.07,0.95
31.,durable goods,99.43,71.24,85.05,111.72,90.44,25.25
32.,non-food: total (16-31),1233.47,692.92,1042.70,1071.83,779.62,418.40
33.,total expenditure (15+32),2407.88,1535.66,2176.04,2034.15,1742.64,1005.55
34.,cooked meals recd. free in workpl.*,8.97,1.73,4.83,4.11,1.76,0.06
35.,cooked meals recd. as assistance *,16.08,20.89,13.88,36.02,12.27,27.55
36.,clothing & footwear (2nd hand) **,1.88,2.24,0.08,0.42,1.70,0.17
37.,"books, journals, etc. (2nd hand) @",0.20,0.31,0.88,0.17,0.46,0.22
38.,durables (2nd hand) $,0.76,1.64,2.62,1.01,1.63,0.25
