"(1)",(2),(3),(4),(5),(6),(7),(8)
1.,cereal,191.27,153.12,141.04,188.28,211.98,210.54
2.,gram,5.87,2.75,5.82,8.57,3.19,6.69
3.,cereal substitutes,0.00,0.76,0.00,0.25,0.00,0.00
4.,pulses and pulse products,39.77,53.45,48.87,69.21,40.04,39.60
5.,milk and milk products,224.89,267.03,452.05,284.22,242.71,115.46
6.,sugar,28.47,34.92,46.13,32.05,15.96,20.48
7.,salt,2.90,2.17,3.09,1.92,4.02,3.08
8.,edible oil,64.77,106.74,62.66,60.34,91.74,59.57
9.,"egg, fish & meat",328.95,29.59,20.58,66.34,128.63,81.34
10.,vegetables,99.65,155.55,153.33,146.36,136.83,126.72
11.,fruits (fresh),154.57,63.81,115.98,89.11,62.42,47.86
12.,fruits (dry),16.87,25.98,28.86,39.00,12.07,10.52
13.,spices,81.46,72.73,62.62,66.29,66.48,44.55
14.,"beverages, refreshments, etc.",207.57,198.58,353.68,330.28,172.40,172.84
15.,food: total (1-14),1447.01,1167.17,1494.72,1382.21,1188.48,939.26
16,"pan, tobacco & intoxicants",16.93,43.61,38.65,73.30,31.08,33.07
17.,fuel and light,177.98,195.54,238.91,162.65,146.16,139.57
18.,clothing & bedding,147.11,130.91,210.00,232.95,144.19,141.03
19.,footwear,32.40,24.97,49.90,63.97,36.00,21.00
20.,education,77.15,136.58,336.14,256.83,194.53,136.69
21.,medical (institutional),48.11,50.84,44.58,24.12,30.67,47.67
22.,medical (non-institutional),93.60,69.41,104.81,110.65,85.41,60.63
23.,entertainment,72.34,48.89,62.71,46.54,35.07,36.74
24.,minor durable-type goods,26.96,10.79,9.18,5.28,7.33,16.43
25.,toilet articles,78.03,51.93,68.90,58.08,43.71,49.66
26.,other household consumables,46.53,43.47,61.15,45.69,38.07,37.62
27.,consum. services excl. conveyance,188.34,136.50,218.59,175.01,116.30,94.06
28.,conveyance,286.40,170.86,284.91,177.60,194.51,107.15
29.,rent,140.89,98.99,346.40,271.87,49.22,99.50
30.,taxes & cesses,38.13,17.64,17.44,17.51,8.36,4.16
31.,durable goods,133.31,183.21,230.37,154.31,136.25,54.03
32.,non-food: total (16-31),1604.22,1414.12,2322.62,1876.35,1296.88,1079.03
33.,total expenditure (15+32),3051.19,2581.28,3817.33,3258.54,2485.34,2018.29
34.,cooked meals recd. free in workpl.*,14.32,2.92,15.98,52.48,1.91,2.90
35.,cooked meals recd. as assistance *,7.50,2.88,3.71,3.96,5.80,7.29
36.,clothing & footwear (2nd hand) **,0.48,1.52,0.25,0.38,1.71,0.19
37.,"books, journals, etc. (2nd hand) @",0.82,0.60,1.21,0.19,0.75,1.47
38.,durables (2nd hand) $,1.02,3.77,3.80,2.69,14.12,0.11
