"(1)",(2),(3),(4),(5),(6),(7),(8)
1.,cereal,101.22,120.48,130.40,139.38,144.46,149.59
2.,gram,0.72,0.69,1.02,1.32,1.49,1.89
3.,cereal substitutes,0.21,0.15,0.17,0.26,0.48,0.73
4.,pulses and pulse products,22.78,25.77,28.84,32.68,35.96,37.62
5.,milk and milk products,15.34,29.97,42.40,55.64,76.10,87.82
6.,sugar,10.25,12.27,15.15,17.12,19.61,21.53
7.,salt,1.77,1.93,2.08,2.19,2.26,2.37
8.,edible oil,26.27,31.17,36.65,40.69,43.49,45.98
9.,"egg, fish & meat",12.27,18.86,24.19,31.94,33.52,38.69
10.,vegetables,37.72,43.63,48.16,53.14,55.78,58.75
11.,fruits (fresh),2.96,4.48,5.91,8.73,10.19,13.64
12.,fruits (dry),0.54,0.67,1.52,2.04,3.38,3.99
13.,spices,14.56,17.27,19.60,22.16,24.10,26.58
14.,"beverages, refreshments, etc.",31.64,36.22,44.22,50.80,55.63,62.57
15.,food: total (1-14),278.25,343.57,400.30,458.10,506.44,551.76
16,"pan, tobacco & intoxicants",11.73,14.39,17.24,20.08,22.82,24.70
17.,fuel and light,68.59,79.52,84.78,94.10,102.25,107.63
18.,clothing & bedding,10.87,20.43,26.83,35.11,42.52,54.84
19.,footwear,3.69,3.95,6.28,8.11,9.53,12.40
20.,education,5.50,7.91,11.51,13.32,16.88,19.95
21.,medical (institutional),0.06,0.76,0.23,1.06,1.34,1.40
22.,medical (non-institutional),13.66,21.55,26.00,31.30,36.98,43.65
23.,entertainment,1.19,3.08,4.36,5.52,7.26,9.66
24.,minor durable-type goods,1.00,2.00,1.97,2.27,2.65,3.62
25.,toilet articles,13.66,16.06,18.79,21.10,24.31,26.67
26.,other household consumables,10.97,13.17,15.69,17.97,20.74,23.09
27.,consum. services excl. conveyance,15.27,20.66,26.26,32.23,38.09,43.63
28.,conveyance,8.32,10.81,14.79,21.12,27.65,33.84
29.,rent,0.05,0.16,0.19,0.56,1.10,0.85
30.,taxes & cesses,0.34,0.60,0.93,1.32,2.01,2.51
31.,durable goods,3.01,5.06,7.32,10.55,13.62,16.41
32.,non-food: total (16-31),167.93,220.13,263.17,315.71,369.74,424.83
33.,total expenditure (15+32),446.18,563.69,663.47,773.81,876.19,976.58
34.,cooked meals recd. free in workpl. *,0.89,0.31,0.67,0.39,0.73,1.04
35.,cooked meals recd. as assistance *,16.34,16.36,18.59,20.48,18.58,19.65
36.,clothing & footwear (2nd hand) **,0.16,0.15,0.17,0.30,0.31,0.29
37.,"books, journals, etc. (2nd hand) @",0.09,0.20,0.09,0.11,0.25,0.16
38.,durables (2nd hand) $,0.02,0.02,0.35,0.19,0.12,0.58
