"(1)",(2),(3),(4),(5),(6),(7),(8)
1.,cereal,145.66,156.35,146.23,147.34,189.46,175.52
2.,gram,6.14,3.66,2.94,7.46,10.46,2.92
3.,cereal substitutes,0.00,2.06,0.38,0.83,0.40,1.27
4.,pulses and pulse products,73.17,67.82,49.46,43.74,74.87,51.55
5.,milk and milk products,316.96,214.95,219.71,61.07,175.37,186.47
6.,sugar,37.24,27.17,28.66,32.57,23.01,27.69
7.,salt,3.63,2.62,2.00,2.14,3.61,2.75
8.,edible oil,57.35,90.70,89.43,63.72,69.17,63.62
9.,"egg, fish & meat",27.36,21.26,97.60,413.99,138.93,66.94
10.,vegetables,75.28,80.08,84.66,67.87,92.54,81.40
11.,fruits (fresh),44.63,40.67,45.04,103.43,59.22,42.02
12.,fruits (dry),17.72,22.16,12.47,16.82,5.86,13.85
13.,spices,33.46,40.36,41.84,55.99,71.15,36.99
14.,"beverages, refreshments, etc.",162.85,227.11,147.00,252.85,235.37,169.90
15.,food: total (1-14),1001.43,996.95,967.43,1269.81,1149.42,922.91
16,"pan, tobacco & intoxicants",11.55,18.22,67.37,43.36,35.70,33.56
17.,fuel and light,209.76,159.32,167.93,153.50,137.83,182.54
18.,clothing & bedding,150.83,142.65,136.08,156.11,149.71,144.50
19.,footwear,39.26,25.87,23.39,28.27,23.96,27.10
20.,education,301.53,148.96,63.52,29.42,277.92,193.09
21.,medical (institutional),12.84,49.50,50.30,160.20,30.31,51.60
22.,medical (non-institutional),80.42,91.22,52.91,32.25,140.87,98.85
23.,entertainment,41.62,63.96,43.69,26.35,43.87,43.77
24.,minor durable-type goods,3.67,2.71,2.90,3.86,9.27,8.42
25.,toilet articles,77.28,57.32,52.21,56.80,70.83,56.88
26.,other household consumables,46.01,34.68,44.68,42.58,83.14,48.90
27.,consum. services excl. conveyance,169.27,128.85,119.90,145.31,161.47,155.78
28.,conveyance,244.50,175.52,130.87,151.62,266.71,180.98
29.,rent,389.14,192.13,115.47,167.85,193.10,166.93
30.,taxes & cesses,32.23,7.30,13.83,0.28,12.20,22.22
31.,durable goods,188.91,51.05,111.48,198.91,173.51,138.99
32.,non-food: total (16-31),1998.82,1349.24,1196.52,1396.68,1810.41,1554.12
33.,total expenditure (15+32),3000.27,2346.15,2163.94,2666.49,2959.82,2477.02
34.,cooked meals recd. free in workpl.*,0.44,0.47,48.86,2.39,21.78,5.79
35.,cooked meals recd. as assistance *,3.31,2.90,3.94,35.17,28.51,7.24
36.,clothing & footwear (2nd hand) **,0.36,0.00,0.51,0.00,0.00,0.58
37.,"books, journals, etc. (2nd hand) @",0.43,0.31,0.17,0.01,0.01,0.41
38.,durables (2nd hand) $,0.62,0.00,0.49,2.49,1.56,3.78
