"(1)",(2),(3),(4),(5),(6),(7),(8)
1.,cereal,150.06,143.51,130.66,148.88,297.37,167.40
2.,gram,2.94,6.75,0.93,1.43,0.71,0.36
3.,cereal substitutes,0.02,8.43,1.04,6.76,0.18,1.82
4.,pulses and pulse products,49.03,34.48,43.55,54.64,19.56,17.60
5.,milk and milk products,75.25,91.79,104.36,94.13,20.53,39.74
6.,sugar,23.39,24.96,25.58,33.26,9.41,17.60
7.,salt,2.44,2.20,2.11,2.52,3.37,2.70
8.,edible oil,54.47,49.00,48.06,76.14,35.54,36.99
9.,"egg, fish & meat",84.64,215.26,21.76,61.86,156.21,197.93
10.,vegetables,82.10,93.18,69.35,95.24,108.36,112.63
11.,fruits (fresh),51.93,109.48,21.35,41.81,20.23,24.50
12.,fruits (dry),15.36,9.10,4.64,38.26,2.36,0.71
13.,spices,62.34,75.30,46.84,67.01,43.04,26.91
14.,"beverages, refreshments, etc.",147.75,283.77,89.39,126.76,95.90,138.80
15.,food: total (1-14),801.72,1147.22,609.61,848.72,812.78,785.68
16,"pan, tobacco & intoxicants",63.56,71.48,44.37,43.11,58.87,113.80
17.,fuel and light,104.30,121.36,114.02,126.96,140.73,111.84
18.,clothing & bedding,85.86,134.61,68.69,99.43,78.49,93.29
19.,footwear,15.54,21.43,13.44,17.10,20.77,28.63
20.,education,36.08,97.53,26.44,47.11,103.08,54.17
21.,medical (institutional),65.54,92.85,17.74,46.47,7.32,1.32
22.,medical (non-institutional),56.97,151.56,48.27,68.98,18.53,11.14
23.,entertainment,22.10,36.69,8.29,17.30,13.81,19.70
24.,minor durable-type goods,6.36,5.75,4.15,5.84,12.07,5.87
25.,toilet articles,33.23,42.55,26.71,36.80,28.28,35.39
26.,other household consumables,33.04,40.71,25.02,33.45,20.86,24.62
27.,consum. services excl. conveyance,62.76,125.85,48.28,67.60,52.57,64.88
28.,conveyance,75.81,162.51,45.16,80.93,91.30,92.51
29.,rent,9.28,23.94,1.99,10.42,1.62,1.91
30.,taxes & cesses,9.00,8.31,1.63,14.12,2.66,0.23
31.,durable goods,80.15,384.38,48.60,54.89,38.17,29.83
32.,non-food: total (16-31),759.57,1521.51,542.79,770.50,689.14,689.12
33.,total expenditure (15+32),1561.28,2668.73,1152.39,1619.22,1501.89,1474.78
34.,cooked meals recd. free in workpl.*,5.81,7.81,0.65,1.17,4.06,0.06
35.,cooked meals recd. as assistance *,31.22,12.56,21.39,28.08,2.93,13.34
36.,clothing & footwear (2nd hand) **,0.03,0.06,0.23,0.17,8.37,0.76
37.,"books, journals, etc. (2nd hand) @",0.09,0.43,0.21,0.27,0.88,0.46
38.,durables (2nd hand) $,2.90,31.32,0.84,5.09,2.23,0.03
