"(1)",(2),(3),(4),(5),(6),(7),(8)
1.,cereal,150.94,141.52,129.86,148.42,300.69,164.99
2.,gram,2.94,7.15,1.15,1.66,0.64,0.36
3.,cereal substitutes,0.01,8.54,0.99,7.09,0.21,1.57
4.,pulses and pulse products,49.93,34.48,43.37,55.59,20.19,19.04
5.,milk and milk products,79.81,89.15,101.26,94.84,22.73,43.44
6.,sugar,24.08,24.81,25.44,32.99,10.06,17.56
7.,salt,2.49,2.22,2.11,2.53,3.40,2.72
8.,edible oil,49.04,44.55,44.85,66.40,27.30,34.11
9.,"egg, fish & meat",49.74,179.81,13.71,35.56,90.07,139.60
10.,vegetables,51.71,60.01,41.90,55.87,58.53,78.13
11.,fruits (fresh),32.11,79.38,11.04,21.20,10.30,15.52
12.,fruits (dry),9.91,5.53,3.72,27.11,1.18,0.51
13.,spices,33.96,49.21,24.88,31.75,20.06,16.08
14.,"beverages, refreshments, etc.",98.30,162.78,53.96,90.10,52.88,101.68
15.,food: total (1-14),634.98,889.11,498.24,671.13,618.25,635.30
16,"pan, tobacco & intoxicants",43.69,48.47,28.59,26.39,33.70,80.12
17.,fuel and light,110.39,124.43,116.79,133.30,146.06,116.53
18.,clothing & bedding,87.57,133.83,66.91,101.68,83.20,95.30
19.,footwear,15.98,21.40,13.09,17.23,21.85,29.63
20.,education,41.60,94.67,26.36,47.52,111.50,49.69
21.,medical (institutional),39.25,94.77,15.23,59.82,7.01,0.91
22.,medical (non-institutional),51.40,148.12,50.74,64.97,30.05,15.90
23.,entertainment,21.09,38.51,8.15,16.83,14.01,18.61
24.,minor durable-type goods,4.92,6.24,4.80,5.30,12.94,5.96
25.,toilet articles,34.27,42.65,27.17,37.98,29.75,37.61
26.,other household consumables,34.27,40.12,25.27,34.58,22.51,26.50
27.,consum. services excl. conveyance,66.75,123.83,45.67,69.68,52.09,67.16
28.,conveyance,85.63,163.46,43.74,83.14,101.59,96.96
29.,rent,10.94,20.37,2.34,10.66,2.22,3.10
30.,taxes & cesses,9.65,8.85,1.51,14.14,2.80,0.40
31.,durable goods,102.72,356.71,49.53,51.54,45.01,35.45
32.,non-food: total (16-31),760.12,1466.42,525.90,774.77,716.31,679.82
33.,total expenditure (15+32),1395.10,2355.53,1024.14,1445.89,1334.55,1315.12
34.,cooked meals recd. free in workpl.*,3.13,6.90,0.37,0.54,1.47,1.07
35.,cooked meals recd. as assistance *,24.14,10.28,17.94,24.30,1.67,10.79
36.,clothing & footwear (2nd hand) **,0.03,0.17,0.31,0.16,8.98,0.78
37.,"books, journals, etc. (2nd hand) @",0.06,0.17,0.54,0.39,0.15,0.53
38.,durables (2nd hand) $,3.55,14.06,1.08,0.77,1.48,0.06
