"(1)",(2),(3),(4),(5),(6),(7),(8)
1.,cereal,177.56,306.59,167.84,121.14,128.70,153.59
2.,gram,0.77,0.29,0.46,6.87,0.68,0.52
3.,cereal substitutes,1.06,0.17,0.01,0.00,0.05,0.49
4.,pulses and pulse products,31.93,21.69,31.84,42.41,29.15,29.55
5.,milk and milk products,41.77,88.00,25.75,333.62,263.09,139.73
6.,sugar,17.63,13.52,12.51,63.08,37.33,12.37
7.,salt,3.64,2.78,2.90,2.78,2.51,2.39
8.,edible oil,55.56,23.99,33.97,67.57,53.16,58.28
9.,"egg, fish & meat",201.86,288.31,60.61,12.87,17.32,87.65
10.,vegetables,200.08,169.89,101.72,120.82,82.32,131.05
11.,fruits (fresh),22.11,36.00,21.10,41.48,27.24,15.83
12.,fruits (dry),1.27,0.73,1.04,8.41,7.48,0.67
13.,spices,30.14,36.88,33.23,53.62,56.44,33.93
14.,"beverages, refreshments, etc.",109.57,106.17,80.06,158.21,100.92,152.74
15.,food: total (1-14),894.94,1095.00,573.05,1032.87,806.38,818.81
16,"pan, tobacco & intoxicants",140.77,85.84,30.16,51.93,75.41,78.24
17.,fuel and light,130.82,143.36,103.83,229.06,146.29,112.79
18.,clothing & bedding,109.71,142.82,63.80,140.71,94.51,157.06
19.,footwear,49.98,41.12,7.33,31.76,20.39,42.24
20.,education,31.87,161.87,20.38,138.88,64.65,48.23
21.,medical (institutional),2.13,2.37,20.38,62.69,26.14,2.19
22.,medical (non-institutional),19.29,12.92,46.19,133.57,66.10,12.54
23.,entertainment,21.12,36.06,8.83,22.44,10.02,39.09
24.,minor durable-type goods,8.31,15.78,3.64,3.98,5.90,7.26
25.,toilet articles,40.78,49.54,21.21,48.31,31.02,24.59
26.,other household consumables,22.67,27.45,16.74,51.66,33.23,18.62
27.,consum. services excl. conveyance,94.92,91.60,26.23,92.49,77.96,55.88
28.,conveyance,39.73,87.17,23.36,147.02,75.81,74.12
29.,rent,6.94,3.19,2.36,5.41,2.08,29.58
30.,taxes & cesses,4.01,2.17,0.70,8.69,2.71,0.27
31.,durable goods,25.71,60.32,34.45,143.19,58.90,43.41
32.,non-food: total (16-31),748.76,963.58,429.57,1311.80,791.13,746.10
33.,total expenditure (15+32),1643.69,2058.58,1002.61,2344.66,1597.50,1564.91
34.,cooked meals recd. free in workpl.*,2.05,0.41,1.30,3.45,1.75,0.76
35.,cooked meals recd. as assistance *,32.72,0.85,14.89,23.39,20.46,45.19
36.,clothing & footwear (2nd hand) **,6.13,19.33,0.13,0.91,0.15,3.40
37.,"books, journals, etc. (2nd hand) @",0.15,0.80,0.06,1.01,0.30,0.15
38.,durables (2nd hand) $,0.51,0.19,0.21,7.67,2.66,1.07
